,precio_compra,precio_compra_por_m2,cee,balcon,armarios_empotrados,jardin,zonas_verdes,estacionamiento,pileta,trastero,terraza,tipo_inmueble,accesible,exterior,bajo,necesita_reforma,habitaciones,ubicacion,annio_construccion,piso,metros_cuadrados,bannos,zona,latitud,longitud
5698,372000,3612,en trámite,False,False,False,True,False,False,True,True,HouseType 1: Pisos,False,False,False,False,3,"Peñagrande, Madrid",1983.0,6,103.0,2.0,norte,40.4789641,-3.7258417
5699,475000,4398,E,False,True,False,True,True,True,True,False,HouseType 1: Pisos,False,False,False,False,3,"Peñagrande, Madrid",2006.0,2,108.0,2.0,norte,40.4789641,-3.7258417
5700,340000,3148,E,False,True,False,False,False,False,False,False,HouseType 1: Pisos,True,False,False,False,3,"Peñagrande, Madrid",1988.0,8,108.0,2.0,norte,40.4789641,-3.7258417
5701,370000,4022,en trámite,False,True,False,True,False,True,True,True,HouseType 1: Pisos,False,False,False,False,3,"Peñagrande, Madrid",1983.0,4,92.0,1.0,norte,40.4789641,-3.7258417
5702,616000,6696,no indicado,False,False,False,False,True,True,True,True,HouseType 1: Pisos,False,False,False,False,2,"Peñagrande, Madrid",1987.0,4,92.0,2.0,norte,40.4789641,-3.7258417
5703,514000,5587,no indicado,False,False,False,False,True,True,True,False,HouseType 5: Áticos,False,True,True,False,2,"Peñagrande, Madrid",1987.0,Semi-sótano exterior,92.0,2.0,norte,40.4789641,-3.7258417
5704,514000,5587,no indicado,False,False,False,True,True,True,True,True,HouseType 1: Pisos,False,True,True,False,2,"Peñagrande, Madrid",1987.0,Semi-sótano exterior,92.0,2.0,norte,40.4789641,-3.7258417
5705,275000,2989,en trámite,False,False,False,True,False,False,False,True,HouseType 1: Pisos,True,False,False,False,3,"Peñagrande, Madrid",1987.0,2,92.0,1.0,norte,40.4789641,-3.7258417
5706,180000,3333,no indicado,False,False,False,False,False,False,False,False,HouseType 1: Pisos,True,False,False,True,2,"Peñagrande, Madrid",1977.0,Bajo,54.0,1.0,norte,40.4789641,-3.7258417
5707,267000,4525,D,False,True,False,True,True,True,True,False,HouseType 1: Pisos,True,False,False,False,1,"Peñagrande, Madrid",2008.0,7,59.0,1.0,norte,40.4789641,-3.7258417
5708,150000,2586,en trámite,False,False,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,2,"Peñagrande, Madrid",1967.0,3,58.0,1.0,norte,40.4789641,-3.7258417
5709,135000,2328,en trámite,False,False,False,False,False,False,True,False,HouseType 1: Pisos,False,False,False,False,2,"Peñagrande, Madrid",1967.0,Bajo,58.0,1.0,norte,40.4789641,-3.7258417
5710,225000,2848,en trámite,False,False,False,False,False,False,True,False,HouseType 1: Pisos,True,True,True,False,2,"Peñagrande, Madrid",1970.0,Semi-sótano exterior,79.0,1.0,norte,40.4789641,-3.7258417
5711,660000,6600,en trámite,False,False,False,False,False,False,False,False,HouseType 2: Casa o chalet,False,True,True,False,3,"Peñagrande, Madrid",1987.0,Semi-sótano exterior,100.0,2.0,norte,40.4789641,-3.7258417
5712,330000,3438,en trámite,True,True,False,False,False,False,True,True,HouseType 1: Pisos,False,False,False,True,3,"Peñagrande, Madrid",1977.0,3,96.0,2.0,norte,40.4789641,-3.7258417
5713,244500,2547,en trámite,False,True,False,True,True,False,False,False,HouseType 1: Pisos,True,False,False,False,3,"Peñagrande, Madrid",2003.0,Bajo,96.0,1.0,norte,40.4789641,-3.7258417
5714,359000,3740,D,False,True,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,3,"Peñagrande, Madrid",1982.0,3,96.0,1.0,norte,40.4789641,-3.7258417
5715,420000,3652,inmueble exento,True,True,False,True,True,False,False,True,HouseType 4: Dúplex,True,False,False,True,4,"Peñagrande, Madrid",1977.0,9,115.0,2.0,norte,40.4789641,-3.7258417
5716,480000,4174,no indicado,False,False,False,False,True,True,True,False,HouseType 1: Pisos,False,False,False,False,3,"Peñagrande, Madrid",1987.0,3,115.0,2.0,norte,40.4789641,-3.7258417
5717,225000,3358,en trámite,False,False,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,3,"Peñagrande, Madrid",1969.0,1,67.0,1.0,norte,40.4789641,-3.7258417
5718,137000,2635,en trámite,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"Peñagrande, Madrid",1967.0,Bajo,52.0,1.0,norte,40.4789641,-3.7258417
5719,248000,4769,en trámite,True,True,False,True,True,False,False,True,HouseType 1: Pisos,True,False,False,False,1,"Peñagrande, Madrid",1987.0,9,52.0,1.0,norte,40.4789641,-3.7258417
5720,289000,3568,D,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"Peñagrande, Madrid",1987.0,2,81.0,2.0,norte,40.4789641,-3.7258417
5721,716010,6172,no indicado,False,False,False,False,False,True,False,True,HouseType 4: Dúplex,False,False,False,False,3,"Peñagrande, Madrid",1987.0,Bajo,116.0,3.0,norte,40.4789641,-3.7258417
5722,315000,2716,E,False,False,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,4,"Peñagrande, Madrid",1970.0,1,116.0,2.0,norte,40.4789641,-3.7258417
5723,410000,5694,C,False,True,False,True,True,True,True,True,HouseType 1: Pisos,True,False,False,False,1,"Peñagrande, Madrid",2008.0,1,72.0,1.0,norte,40.4789641,-3.7258417
5724,230000,3194,A,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"Peñagrande, Madrid",1965.0,Bajo,72.0,1.0,norte,40.4789641,-3.7258417
5725,175000,2431,en trámite,False,True,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,3,"Peñagrande, Madrid",1965.0,4,72.0,1.0,norte,40.4789641,-3.7258417
5726,500000,5618,no indicado,False,True,False,True,True,True,True,False,HouseType 1: Pisos,False,False,False,False,2,"Peñagrande, Madrid",1987.0,1,89.0,2.0,norte,40.4789641,-3.7258417
5727,265000,2978,en trámite,False,True,False,False,False,False,True,False,HouseType 1: Pisos,False,False,False,False,3,"Peñagrande, Madrid",1972.0,1,89.0,1.0,norte,40.4789641,-3.7258417
5728,551850,6064,no indicado,False,False,False,False,False,True,False,True,HouseType 1: Pisos,False,False,False,False,3,"Peñagrande, Madrid",1987.0,3,91.0,2.0,norte,40.4789641,-3.7258417
5729,789000,5888,no indicado,False,False,False,False,True,True,True,True,HouseType 1: Pisos,False,False,False,False,3,"Peñagrande, Madrid",1987.0,2,134.0,2.0,norte,40.4789641,-3.7258417
5730,805298,6010,no indicado,False,False,False,False,False,True,False,True,HouseType 4: Dúplex,False,False,False,False,3,"Peñagrande, Madrid",1987.0,Bajo,134.0,3.0,norte,40.4789641,-3.7258417
5731,660000,4400,en trámite,False,True,False,True,True,True,True,False,HouseType 1: Pisos,True,False,False,False,3,"Peñagrande, Madrid",1987.0,6,150.0,2.0,norte,40.4789641,-3.7258417
5732,525000,5303,no indicado,False,False,False,False,True,True,True,False,HouseType 1: Pisos,False,False,False,False,2,"Peñagrande, Madrid",1987.0,Bajo,99.0,2.0,norte,40.4789641,-3.7258417
5733,525000,5303,no indicado,False,False,False,False,True,False,False,False,HouseType 1: Pisos,False,True,True,False,2,"Peñagrande, Madrid",1987.0,Semi-sótano exterior,99.0,2.0,norte,40.4789641,-3.7258417
5734,285000,3353,en trámite,False,True,False,False,False,False,False,True,HouseType 1: Pisos,True,False,False,False,3,"Peñagrande, Madrid",1987.0,3,85.0,1.0,norte,40.4789641,-3.7258417
5735,150000,3000,no indicado,False,True,False,False,False,False,True,True,HouseType 1: Pisos,False,False,False,False,1,"Peñagrande, Madrid",1987.0,Bajo,50.0,1.0,norte,40.4789641,-3.7258417
5736,732000,5382,no indicado,False,False,False,False,True,True,True,True,HouseType 1: Pisos,False,False,False,False,3,"Peñagrande, Madrid",1987.0,1,136.0,2.0,norte,40.4789641,-3.7258417
5737,759000,5581,no indicado,False,False,False,False,True,True,True,True,HouseType 1: Pisos,False,False,False,False,3,"Peñagrande, Madrid",1987.0,2,136.0,2.0,norte,40.4789641,-3.7258417
5738,869000,6390,no indicado,False,False,False,False,True,True,True,True,HouseType 1: Pisos,False,False,False,False,3,"Peñagrande, Madrid",1987.0,4,136.0,2.0,norte,40.4789641,-3.7258417
5739,587000,4316,en trámite,False,True,False,True,True,True,True,True,HouseType 1: Pisos,False,False,False,False,3,"Peñagrande, Madrid",1987.0,Bajo,136.0,2.0,norte,40.4789641,-3.7258417
5740,405000,3616,en trámite,True,True,False,True,True,False,True,True,HouseType 1: Pisos,True,False,False,True,4,"Peñagrande, Madrid",1977.0,1,112.0,2.0,norte,40.4789641,-3.7258417
5741,378000,3436,E,False,True,False,True,False,False,False,True,HouseType 1: Pisos,True,False,False,False,4,"Peñagrande, Madrid",1987.0,1,110.0,3.0,norte,40.4789641,-3.7258417
5742,425000,3864,D,True,True,False,True,True,True,False,True,HouseType 1: Pisos,True,False,False,False,3,"Peñagrande, Madrid",1991.0,2,110.0,2.0,norte,40.4789641,-3.7258417
5743,425000,3864,en trámite,False,True,False,True,True,True,False,False,HouseType 1: Pisos,True,False,False,False,3,"Peñagrande, Madrid",1987.0,2,110.0,2.0,norte,40.4789641,-3.7258417
5744,479000,4355,D,False,True,False,False,True,False,True,False,HouseType 1: Pisos,False,False,False,False,4,"Peñagrande, Madrid",1982.0,5,110.0,2.0,norte,40.4789641,-3.7258417
5745,1050000,4339,no indicado,False,False,True,False,True,False,True,True,HouseType 2: Casa o chalet,False,True,True,False,5,"Peñagrande, Madrid",1987.0,Semi-sótano exterior,242.0,6.0,norte,40.4789641,-3.7258417
5746,599594,5657,no indicado,False,False,False,False,False,True,False,True,HouseType 5: Áticos,False,True,True,False,2,"Peñagrande, Madrid",1987.0,Semi-sótano exterior,106.0,2.0,norte,40.4789641,-3.7258417
5747,218000,2344,en trámite,False,False,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,True,3,"Peñagrande, Madrid",1977.0,1,93.0,1.0,norte,40.4789641,-3.7258417
5748,369000,3968,en trámite,False,False,False,True,True,False,False,False,HouseType 1: Pisos,True,False,False,False,3,"Peñagrande, Madrid",1996.0,2,93.0,2.0,norte,40.4789641,-3.7258417
5749,445000,4785,en trámite,False,True,False,True,True,True,True,False,HouseType 1: Pisos,True,False,False,False,2,"Peñagrande, Madrid",2007.0,2,93.0,2.0,norte,40.4789641,-3.7258417
5750,762000,6195,no indicado,False,False,False,False,True,True,True,True,HouseType 1: Pisos,False,False,False,False,3,"Peñagrande, Madrid",1987.0,3,123.0,2.0,norte,40.4789641,-3.7258417
5751,480000,3902,en trámite,False,True,False,True,True,True,False,True,HouseType 1: Pisos,True,False,False,False,4,"Peñagrande, Madrid",1987.0,Bajo,123.0,2.0,norte,40.4789641,-3.7258417
5752,618000,5024,B,False,False,False,True,True,True,True,False,HouseType 1: Pisos,False,False,False,False,3,"Peñagrande, Madrid",1987.0,Bajo,123.0,2.0,norte,40.4789641,-3.7258417
5753,380000,3762,E,False,True,False,False,True,False,False,True,HouseType 1: Pisos,True,False,False,False,4,"Peñagrande, Madrid",1987.0,3,101.0,2.0,norte,40.4789641,-3.7258417
5754,528397,6005,no indicado,False,False,False,False,False,True,False,True,HouseType 4: Dúplex,False,False,False,False,2,"Peñagrande, Madrid",1987.0,Bajo,88.0,2.0,norte,40.4789641,-3.7258417
5755,460000,3710,en trámite,False,True,False,True,True,True,False,True,HouseType 1: Pisos,False,False,False,False,3,"Peñagrande, Madrid",1987.0,6,124.0,2.0,norte,40.4789641,-3.7258417
5756,700000,5983,no indicado,False,False,False,False,True,True,True,True,HouseType 1: Pisos,False,False,False,False,3,"Peñagrande, Madrid",1987.0,3,117.0,2.0,norte,40.4789641,-3.7258417
5757,545000,4658,no indicado,False,False,False,True,False,True,False,True,HouseType 1: Pisos,False,False,False,False,3,"Peñagrande, Madrid",1987.0,1,117.0,2.0,norte,40.4789641,-3.7258417
5758,1019000,6449,no indicado,False,False,False,False,True,True,True,True,HouseType 4: Dúplex,False,False,False,False,3,"Peñagrande, Madrid",1987.0,4,158.0,2.0,norte,40.4789641,-3.7258417
5759,675000,4272,en trámite,False,False,False,False,True,True,True,True,HouseType 4: Dúplex,False,False,False,False,3,"Peñagrande, Madrid",1987.0,Bajo,158.0,2.0,norte,40.4789641,-3.7258417
5760,940732,5954,A,False,False,False,True,True,True,True,True,HouseType 5: Áticos,False,True,True,False,4,"Peñagrande, Madrid",1987.0,Semi-sótano exterior,158.0,3.0,norte,40.4789641,-3.7258417
5761,556421,6396,no indicado,False,False,False,False,False,True,False,True,HouseType 1: Pisos,False,False,False,False,2,"Peñagrande, Madrid",1987.0,3,87.0,2.0,norte,40.4789641,-3.7258417
5762,560000,6512,en trámite,False,True,False,True,True,True,True,True,HouseType 1: Pisos,True,False,False,False,2,"Peñagrande, Madrid",1987.0,5,86.0,2.0,norte,40.4789641,-3.7258417
5763,265000,3081,en trámite,False,True,False,False,False,False,True,True,HouseType 1: Pisos,True,False,False,False,3,"Peñagrande, Madrid",1971.0,7,86.0,1.0,norte,40.4789641,-3.7258417
5764,175000,3889,en trámite,False,False,False,False,False,False,False,False,HouseType 1: Pisos,True,False,False,False,0,"Peñagrande, Madrid",1987.0,2,45.0,1.0,norte,40.4789641,-3.7258417
5765,390000,3223,en trámite,False,False,False,False,False,False,True,True,HouseType 1: Pisos,True,False,False,False,3,"Peñagrande, Madrid",1968.0,1,121.0,2.0,norte,40.4789641,-3.7258417
5766,250000,5814,en trámite,False,True,False,True,False,True,False,False,HouseType 1: Pisos,False,False,False,False,1,"Peñagrande, Madrid",1987.0,3,43.0,1.0,norte,40.4789641,-3.7258417
5767,1384000,7775,B,False,False,False,True,True,True,True,False,HouseType 5: Áticos,False,False,False,False,4,"Peñagrande, Madrid",1987.0,4,178.0,3.0,norte,40.4789641,-3.7258417
5768,240000,4528,en trámite,False,True,False,False,True,True,True,False,HouseType 1: Pisos,False,False,False,False,1,"Peñagrande, Madrid",2007.0,3,53.0,1.0,norte,40.4789641,-3.7258417
5769,240000,4528,en trámite,False,True,False,False,False,True,True,False,HouseType 1: Pisos,False,False,False,False,1,"Peñagrande, Madrid",1987.0,3,53.0,1.0,norte,40.4789641,-3.7258417
5770,240000,4528,B,False,True,False,True,False,True,True,False,HouseType 1: Pisos,False,False,False,False,1,"Peñagrande, Madrid",2007.0,3,53.0,1.0,norte,40.4789641,-3.7258417
5771,265000,3155,en trámite,False,True,False,False,False,False,False,True,HouseType 1: Pisos,True,False,False,True,3,"Peñagrande, Madrid",1977.0,7,84.0,1.0,norte,40.4789641,-3.7258417
5772,279000,3321,en trámite,False,True,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,3,"Peñagrande, Madrid",1970.0,2,84.0,1.0,norte,40.4789641,-3.7258417
5773,312000,3714,en trámite,False,True,True,False,False,False,False,False,HouseType 2: Casa o chalet,False,True,True,True,2,"Peñagrande, Madrid",1970.0,Semi-sótano exterior,84.0,2.0,norte,40.4789641,-3.7258417
5774,1060000,6127,no indicado,False,False,False,False,True,True,True,True,HouseType 1: Pisos,False,False,False,False,4,"Peñagrande, Madrid",1987.0,3,173.0,3.0,norte,40.4789641,-3.7258417
5775,725000,5179,A,False,True,False,True,True,True,True,True,HouseType 5: Áticos,False,False,False,False,3,"Peñagrande, Madrid",1987.0,4,140.0,2.0,norte,40.4789641,-3.7258417
5776,735000,5250,A,False,True,False,True,True,True,True,True,HouseType 1: Pisos,True,False,False,False,3,"Peñagrande, Madrid",2019.0,2,140.0,2.0,norte,40.4789641,-3.7258417
5777,550000,3846,en trámite,False,True,False,True,True,True,True,False,HouseType 4: Dúplex,False,False,False,False,3,"Peñagrande, Madrid",1987.0,1,143.0,3.0,norte,40.4789641,-3.7258417
5778,730000,5105,no indicado,False,False,False,True,False,True,False,True,HouseType 1: Pisos,False,False,False,False,4,"Peñagrande, Madrid",1987.0,5,143.0,3.0,norte,40.4789641,-3.7258417
5779,595000,3500,en trámite,False,True,False,False,False,False,False,True,HouseType 2: Casa o chalet,False,True,True,False,3,"Peñagrande, Madrid",1971.0,Semi-sótano exterior,170.0,2.0,norte,40.4789641,-3.7258417
5780,710000,4176,en trámite,True,True,False,True,True,True,True,False,HouseType 1: Pisos,True,False,False,False,3,"Peñagrande, Madrid",2009.0,3,170.0,3.0,norte,40.4789641,-3.7258417
5781,696000,4519,en trámite,False,False,False,False,True,True,True,True,HouseType 5: Áticos,False,False,False,False,3,"Peñagrande, Madrid",1987.0,2,154.0,2.0,norte,40.4789641,-3.7258417
5782,839000,5707,no indicado,False,False,False,True,True,True,True,True,HouseType 4: Dúplex,False,False,False,False,3,"Peñagrande, Madrid",1987.0,1,147.0,2.0,norte,40.4789641,-3.7258417
5783,675000,4592,en trámite,False,False,False,False,True,True,True,True,HouseType 5: Áticos,False,False,False,False,3,"Peñagrande, Madrid",1987.0,2,147.0,2.0,norte,40.4789641,-3.7258417
5784,665000,4524,en trámite,False,False,False,False,True,True,True,True,HouseType 4: Dúplex,False,False,False,False,3,"Peñagrande, Madrid",1987.0,Bajo,147.0,2.0,norte,40.4789641,-3.7258417
5785,800000,4278,B,False,False,False,True,True,True,True,False,HouseType 1: Pisos,False,False,False,False,4,"Peñagrande, Madrid",1987.0,1,187.0,3.0,norte,40.4789641,-3.7258417
5786,748000,5667,no indicado,False,False,False,False,True,True,True,True,HouseType 1: Pisos,False,False,False,False,3,"Peñagrande, Madrid",1987.0,1,132.0,2.0,norte,40.4789641,-3.7258417
5787,774000,5864,no indicado,False,False,False,False,True,True,True,True,HouseType 1: Pisos,False,False,False,False,3,"Peñagrande, Madrid",1987.0,2,132.0,2.0,norte,40.4789641,-3.7258417
5788,749000,5852,no indicado,False,False,False,False,True,True,True,True,HouseType 1: Pisos,False,False,False,False,3,"Peñagrande, Madrid",1987.0,1,128.0,2.0,norte,40.4789641,-3.7258417
5789,785000,6133,no indicado,False,False,False,False,True,True,True,True,HouseType 1: Pisos,False,False,False,False,3,"Peñagrande, Madrid",1987.0,3,128.0,2.0,norte,40.4789641,-3.7258417
5790,927700,2651,no indicado,False,True,True,False,True,False,False,True,HouseType 2: Casa o chalet,False,True,True,False,4,"Peñagrande, Madrid",1987.0,Semi-sótano exterior,350.0,4.0,norte,40.4789641,-3.7258417
5791,850000,4722,no indicado,False,True,True,False,True,False,True,True,HouseType 2: Casa o chalet,False,True,True,False,6,"Peñagrande, Madrid",1987.0,Semi-sótano exterior,180.0,3.0,norte,40.4789641,-3.7258417
5792,730000,4056,en trámite,False,True,False,True,True,True,True,False,HouseType 1: Pisos,False,False,False,False,3,"Peñagrande, Madrid",1980.0,7,180.0,2.0,norte,40.4789641,-3.7258417
5793,460000,2738,en trámite,False,True,True,False,True,False,True,True,HouseType 2: Casa o chalet,False,True,True,True,4,"Peñagrande, Madrid",1969.0,Semi-sótano exterior,168.0,3.0,norte,40.4789641,-3.7258417
