folio,entidad,control,viv_sel,num_hog,hog_mud,n_ren_ele,cd,periodo,sexo,edad,nivel,anio,cond_activ,p1,p2,p3,p3_8esp,p4,p4_8esp,p5,p6,p6_8esp,p7,p8,p9,p10,p11,p11_8esp,p12_1,p12_2,p12_3,p12_4,p13,p13_8esp,p14,p14_8esp,p15,p16,p17,p18,p18_8esp,obs,tipracsem,actfis,factor,upm_dis,est_dis
11B211,11,40365,3,1,0,2,5,1122,1,62,3,2,7,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,25308,182,2
11B211,11,40365,1,1,0,1,5,1122,1,43,3,3,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,31911,182,2
11B211,11,40365,2,1,0,1,5,1122,1,29,3,3,1,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,23839,182,2
11B211,11,40365,4,1,0,2,5,1122,2,35,3,3,7,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,17900,182,2
12A206,11,40422,1,1,0,1,5,1122,1,62,2,6,8,2,1,7,,0,,1,4,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,14307,183,3
12A206,11,40422,2,1,0,2,5,1122,2,56,2,6,7,1,0,0,,0,,0,0,,2,3,60,1,1,,0,0,3,0,4,,6,,2,1,1,0,,,300,11,13103,183,3
12A206,11,40422,3,1,0,2,5,1122,2,50,2,6,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,21337,183,3
12A206,11,40422,4,1,0,1,5,1122,1,58,7,4,1,1,0,0,,0,,0,0,,1,6,120,1,1,,0,0,3,0,4,,7,,3,1,2,0,,,240,12,14307,183,3
11B212,11,40455,4,1,0,1,5,1122,1,46,4,2,1,1,0,0,,0,,0,0,,2,4,60,1,6,,0,2,0,0,4,,7,,1,2,0,0,,,240,11,12295,184,2
11B212,11,40455,3,1,0,1,5,1122,2,36,7,4,1,1,0,0,,0,,0,0,,2,5,40,1,1,,0,2,0,0,4,,7,,1,1,2,0,,,120,12,6235,184,2
11B212,11,40455,2,1,0,1,5,1122,1,33,2,6,1,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,16606,184,2
11A206,11,40463,3,1,0,1,5,1122,1,57,0,,1,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,28691,185,2
11A206,11,40463,4,1,0,3,5,1122,2,24,4,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,44169,185,2
11A206,11,40463,2,1,0,1,5,1122,1,35,2,6,1,2,2,0,,5,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,18087,185,2
11A206,11,40463,1,1,0,1,5,1122,1,63,2,6,1,1,0,0,,0,,0,0,,1,7,45,1,1,,1,0,0,0,1,,3,,3,2,0,0,,,45,12,14345,185,2
11A206,11,40471,1,1,0,4,5,1122,2,28,3,3,1,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,33428,186,2
11A206,11,40471,2,1,0,2,5,1122,2,34,2,6,1,1,0,0,,0,,0,0,,2,5,45,1,2,,1,0,0,0,4,,7,,1,2,0,0,,,135,12,16715,186,2
11A206,11,40471,3,1,1,1,5,1122,2,22,3,3,1,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,10279,186,2
11A206,11,40471,4,1,0,3,5,1122,2,20,4,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,30837,186,2
12B212,11,40551,3,1,0,2,5,1122,1,60,0,,1,1,0,0,,0,,0,0,,2,7,30,1,1,,0,0,3,0,4,,7,,1,2,0,0,,,30,12,43067,187,3
12B212,11,40551,2,1,0,2,5,1122,2,30,7,1,7,1,0,0,,0,,0,0,,2,4,90,1,5,,1,0,0,0,4,,7,,1,2,0,0,,,360,11,17968,187,3
12B212,11,40551,1,1,0,1,5,1122,1,45,4,3,1,2,2,0,,7,,1,4,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,7509,187,3
12B212,11,40551,4,1,0,1,5,1122,1,35,7,4,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,18101,187,3
12B212,11,40554,4,1,0,1,5,1122,1,36,7,4,1,2,1,3,,0,,1,2,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,24428,188,3
12B212,11,40554,2,1,0,4,5,1122,1,18,4,2,1,1,0,0,,0,,0,0,,1,7,180,2,1,,0,2,0,0,1,,5,,3,1,2,0,,,180,12,66257,188,3
12B212,11,40554,1,1,0,1,5,1122,2,64,5,4,8,2,1,1,,0,,1,3,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,17744,188,3
12B212,11,40554,3,1,0,2,5,1122,2,72,4,3,7,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,23426,188,3
11B213,12,40002,4,1,0,1,13,1122,2,56,3,3,1,2,2,0,,5,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,3980,189,2
11B213,12,40002,3,1,0,1,13,1122,2,41,3,3,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,13829,189,2
11B213,12,40002,1,1,0,1,13,1122,1,61,3,3,1,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,8690,189,2
11B213,12,40002,2,1,0,2,13,1122,2,44,7,5,1,1,0,0,,0,,0,0,,2,4,60,1,1,,0,2,0,0,2,,7,,2,1,2,0,,,240,11,9219,189,2
12A204,12,40003,2,1,0,1,13,1122,1,60,4,3,1,2,1,7,,0,,1,4,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,8499,190,3
12A204,12,40003,3,1,0,1,13,1122,1,69,7,3,1,2,1,2,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,19468,190,3
12A204,12,40003,4,1,0,1,13,1122,1,52,7,2,1,1,0,0,,0,,0,0,,2,3,60,2,2,,1,0,0,0,2,,7,,4,1,2,0,,,300,11,8891,190,3
11A207,12,40042,4,1,0,1,13,1122,2,40,4,1,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,13754,191,2
11A207,12,40042,3,1,0,3,13,1122,2,21,4,3,7,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,39917,191,2
11A207,12,40042,1,1,0,1,13,1122,1,69,2,6,8,2,1,3,,0,,1,2,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,14848,191,2
11A207,12,40042,2,1,0,1,13,1122,1,54,8,2,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,6781,191,2
11A218,12,40092,2,1,0,2,13,1122,2,50,6,3,7,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,11857,192,2
11A218,12,40092,3,1,0,1,13,1122,2,56,2,6,1,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,5461,192,2
11A218,12,40092,4,1,0,3,13,1122,2,73,6,2,8,2,1,3,,0,,1,2,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,28840,192,2
11A218,12,40092,1,1,0,1,13,1122,2,90,2,2,7,2,2,0,,2,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,21629,192,2
11A204,12,40129,1,1,0,1,13,1122,2,47,2,6,1,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,18877,193,2
11A204,12,40129,2,1,0,1,13,1122,1,83,2,4,8,2,2,0,,2,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,14496,193,2
11A204,12,40129,3,1,0,1,13,1122,1,66,2,6,1,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,21743,193,2
11A204,12,40129,4,1,0,1,13,1122,1,63,7,5,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,6329,193,2
12A207,12,40136,2,1,2,1,13,1122,2,33,4,3,1,2,1,1,,0,,1,3,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,5302,194,3
12A207,12,40136,1,1,0,1,13,1122,1,58,7,2,1,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,4236,194,3
12A207,12,40136,3,1,0,2,13,1122,2,40,4,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,4494,194,3
12A207,12,40136,4,1,0,3,13,1122,2,39,7,4,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,13482,194,3
11B211,12,40223,2,1,0,1,13,1122,2,37,3,3,1,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,40050,195,1
11B211,12,40223,1,1,0,1,13,1122,1,18,3,3,1,1,0,0,,0,,0,0,,1,7,90,2,1,,0,0,3,0,1,,7,,3,2,0,0,,,90,12,32275,195,1
11B211,12,40223,3,1,0,3,13,1122,2,24,4,3,1,2,2,0,,5,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,87175,195,1
11A205,12,40226,3,1,0,1,13,1122,1,39,7,5,1,1,0,0,,0,,0,0,,1,7,80,1,1,,0,2,0,0,1,,7,,3,2,0,0,,,80,12,61539,196,1
11A205,12,40226,4,1,0,1,13,1122,1,59,2,6,1,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,73210,196,1
11A205,12,40226,2,1,0,1,13,1122,2,63,0,,7,2,2,0,,2,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,22351,196,1
11A205,12,40226,1,1,0,1,13,1122,1,65,0,,1,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,55894,196,1
11A205,12,40260,4,1,0,2,13,1122,2,63,7,5,1,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,5326,197,2
11A205,12,40260,3,1,0,2,13,1122,2,82,2,6,7,2,2,0,,2,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,21093,197,2
11A205,12,40260,2,1,0,1,13,1122,1,20,7,1,6,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,9943,197,2
11A205,12,40260,1,1,0,1,13,1122,1,66,7,5,1,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,6659,197,2
11B211,12,40286,4,1,0,1,13,1122,2,93,0,,7,2,2,0,,2,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,13354,198,2
11B211,12,40286,3,1,0,3,13,1122,1,24,7,5,1,1,0,0,,0,,0,0,,1,6,60,2,1,,0,0,3,0,1,,7,,3,1,2,0,,,120,12,28326,198,2
11B211,12,40286,2,1,0,2,13,1122,2,46,4,3,7,2,1,7,,0,,1,4,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,21960,198,2
11B211,12,40286,1,1,0,1,13,1122,1,49,7,6,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,17329,198,2
11A206,12,40393,3,1,0,1,13,1122,2,63,2,6,7,2,2,0,,2,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,4947,199,2
11A206,12,40393,2,1,0,1,13,1122,2,54,7,4,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,10741,199,2
11A206,12,40393,4,1,0,3,13,1122,2,22,7,5,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,16631,199,2
11A206,12,40393,1,1,0,2,13,1122,2,60,4,3,7,1,0,0,,0,,0,0,,2,4,50,1,1,,0,2,0,0,4,,7,,2,1,1,0,,,200,11,9894,199,2
11B212,12,40416,1,1,0,1,13,1122,1,26,3,3,1,1,0,0,,0,,0,0,,1,7,60,2,1,,0,2,0,0,1,,7,,3,1,3,0,,,60,12,16928,200,2
11B212,12,40416,3,1,0,2,13,1122,2,26,4,3,1,2,1,2,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,14996,200,2
11B212,12,40416,2,1,0,2,13,1122,2,33,3,3,7,2,2,0,,5,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,14996,200,2
13B213,13,40037,2,1,0,1,43,1122,2,50,7,4,1,1,0,0,,0,,0,0,,2,5,40,1,1,,0,0,0,4,4,,6,,2,1,3,0,,,120,12,17048,201,4
13B213,13,40037,1,1,0,1,43,1122,1,38,8,2,1,1,0,0,,0,,0,0,,3,6,60,2,2,,0,2,0,0,4,,7,,1,1,1,0,,,120,12,10809,201,4
11B213,13,40070,1,1,0,2,43,1122,2,51,0,,7,2,2,0,,2,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,17696,202,2
11B213,13,40070,4,1,0,1,43,1122,2,79,0,,7,1,0,0,,0,,0,0,,2,6,60,1,5,,1,0,0,0,4,,7,,1,2,0,0,,,120,12,10761,202,2
11B213,13,40070,3,1,0,1,43,1122,1,82,2,2,8,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,5095,202,2
11B213,13,40070,2,1,0,2,43,1122,1,72,2,3,8,1,0,0,,0,,0,0,,2,1,30,1,1,,1,0,0,0,4,,6,,1,2,0,0,,,210,11,15287,202,2
13A204,13,40071,3,1,0,1,43,1122,1,33,7,4,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,53071,203,4
13A204,13,40071,2,1,0,2,43,1122,2,35,4,3,7,1,0,0,,0,,0,0,,3,3,120,2,5,,0,2,0,0,4,,7,,2,2,0,0,,,600,11,59773,203,4
13A204,13,40071,4,1,0,2,43,1122,2,34,7,4,1,1,0,0,,0,,0,0,,2,5,40,1,5,,0,2,0,0,2,,7,,1,2,0,0,,,120,12,47013,203,4
12A207,13,40075,4,1,1,1,43,1122,2,39,2,6,1,2,2,0,,2,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,6485,204,3
12A207,13,40075,3,1,0,1,43,1122,1,23,3,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,20905,204,3
12A207,13,40075,2,1,0,3,43,1122,1,29,7,4,4,1,0,0,,0,,0,0,,2,3,120,1,1,,0,0,3,0,4,,7,,1,1,2,0,,,600,11,25911,204,3
13A218,13,40094,3,1,0,3,43,1122,2,69,7,4,7,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,23793,205,4
13A218,13,40094,4,1,0,1,43,1122,2,39,4,3,1,1,0,0,,0,,0,0,,2,3,60,1,1,,0,2,0,0,4,,1,,1,1,2,0,,,300,11,20875,205,4
13A218,13,40094,2,1,0,1,43,1122,2,68,3,3,8,1,0,0,,0,,0,0,,2,6,30,1,1,,0,2,0,0,4,,6,,1,1,1,0,,,60,12,7931,205,4
13A218,13,40094,1,1,0,2,43,1122,1,62,4,3,1,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,19677,205,4
11A218,13,40158,1,1,0,2,43,1122,2,26,3,3,7,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,20462,206,2
11A218,13,40158,4,1,0,2,43,1122,2,26,3,3,7,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,20462,206,2
11A218,13,40158,3,1,0,1,43,1122,1,40,3,3,1,1,0,0,,0,,0,0,,1,5,30,2,1,,0,2,0,0,2,,7,,2,1,1,0,,,90,11,20613,206,2
11A218,13,40158,2,1,0,1,43,1122,1,34,2,6,1,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,23099,206,2
12B211,13,40221,4,1,0,1,43,1122,2,48,4,3,1,1,0,0,,0,,0,0,,2,2,40,1,1,,0,2,0,0,3,,7,,2,1,1,0,,,240,11,22012,207,3
12B211,13,40221,1,1,0,2,43,1122,1,37,7,4,1,1,0,0,,0,,0,0,,2,2,40,1,1,,0,0,3,0,3,,7,,2,1,1,0,,,240,11,18610,207,3
12B211,13,40221,2,1,0,2,43,1122,2,49,6,3,7,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,22012,207,3
12A205,13,40259,4,1,0,2,43,1122,2,43,3,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,28677,208,3
12A205,13,40259,2,1,0,1,43,1122,2,21,7,2,6,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,20807,208,3
12A205,13,40259,1,1,0,3,43,1122,2,41,6,3,1,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,21508,208,3
11A206,13,40296,4,1,0,2,43,1122,1,73,2,3,7,1,0,0,,0,,0,0,,2,3,30,1,1,,1,0,0,0,4,,6,,2,1,1,0,,,150,11,16960,209,2
11A206,13,40296,2,1,0,1,43,1122,1,35,2,6,1,1,0,0,,0,,0,0,,1,6,120,2,1,,0,2,0,0,1,,7,,3,1,1,0,,,240,12,28010,209,2
11A206,13,40296,3,1,0,5,43,1122,1,26,4,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,41849,209,2
11A206,13,40296,1,1,0,1,43,1122,2,60,2,3,7,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,6782,209,2
12B212,13,40320,3,1,0,1,43,1122,1,49,7,4,1,1,0,0,,0,,0,0,,1,5,60,2,1,,0,0,3,0,2,,7,,3,1,2,0,,,180,11,17445,210,3
12B212,13,40320,4,1,0,1,43,1122,2,41,7,4,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,11794,210,3
12B212,13,40320,1,1,0,3,43,1122,1,24,7,4,4,2,1,8,YA NO TIENE CON QUIEN JUGAR,0,,1,4,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,28514,210,3
13B212,13,40388,4,1,0,2,43,1122,2,32,7,4,1,1,0,0,,0,,0,0,,2,4,50,1,1,,0,2,0,0,3,,2,,2,1,2,0,,,200,11,18244,211,4
13B212,13,40388,2,1,0,2,43,1122,2,30,7,2,7,1,0,0,,0,,0,0,,2,6,30,1,5,,0,2,0,0,2,,7,,1,1,2,0,,,60,12,18244,211,4
13B212,13,40388,3,1,0,3,43,1122,2,82,3,3,9,2,2,0,,3,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,26437,211,4
13B212,13,40388,1,1,0,3,43,1122,2,37,9,2,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,30928,211,4
13A206,13,40394,2,1,1,1,43,1122,1,73,3,3,9,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,17840,212,4
13A206,13,40394,3,1,0,1,43,1122,1,46,4,3,4,2,1,6,,0,,1,3,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,32593,212,4
13A206,13,40394,4,1,0,3,43,1122,1,43,4,2,1,1,0,0,,0,,0,0,,1,7,90,1,1,,1,2,0,0,1,,7,,3,2,0,0,,,90,12,29463,212,4
12A204,14,40002,4,1,1,1,2,1122,1,34,7,5,1,1,0,0,,0,,0,0,,2,8,0,0,0,,0,0,0,0,0,,0,,0,0,0,3,,,0,13,19669,213,3
12A204,14,40002,3,1,1,1,2,1122,1,28,7,5,1,1,0,0,,0,,0,0,,2,4,40,1,1,,0,0,0,4,3,,7,,1,9,0,0,,,160,11,19669,213,3
12A204,14,40002,2,1,0,1,2,1122,1,41,3,3,1,2,1,2,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,35107,213,3
12A204,14,40002,1,1,0,1,2,1122,1,25,7,3,1,2,1,7,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,39340,213,3
12B213,14,40003,2,1,0,2,2,1122,2,40,4,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,21614,214,3
12B213,14,40003,3,1,0,1,2,1122,1,52,4,3,1,1,0,0,,0,,0,0,,2,3,40,1,1,,1,2,0,0,3,,7,,1,1,1,0,,,200,11,14209,214,3
12B213,14,40003,1,1,0,1,2,1122,1,63,7,5,8,1,0,0,,0,,0,0,,2,3,30,1,1,,0,2,0,0,4,,2,,2,1,1,0,,,150,11,13583,214,3
11B213,14,40009,3,1,0,2,2,1122,2,70,0,,7,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,15717,215,2
11B213,14,40009,1,1,0,2,2,1122,2,37,2,6,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,13789,215,2
11B213,14,40009,2,1,0,2,2,1122,2,49,4,3,7,1,0,0,,0,,0,0,,2,4,30,1,1,,0,0,0,4,4,,7,,1,1,1,0,,,120,12,32308,215,2
12A207,14,40010,4,1,0,1,2,1122,1,41,6,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,8702,216,3
12A207,14,40010,2,1,0,1,2,1122,1,69,7,5,1,1,0,0,,0,,0,0,,2,3,120,1,2,,1,0,0,0,4,,1,,3,1,9,0,,,600,11,15808,216,3
12A207,14,40010,1,1,0,1,2,1122,1,49,7,4,1,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,28880,216,3
12A218,14,40042,4,1,0,2,2,1122,2,46,2,6,1,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,12759,217,3
12A218,14,40042,1,1,0,1,2,1122,1,59,7,4,1,2,1,4,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,12833,217,3
12A218,14,40042,2,1,0,1,2,1122,1,59,4,3,1,1,0,0,,0,,0,0,,2,5,60,1,2,,0,0,3,0,3,,7,,2,1,2,0,,,180,11,12833,217,3
12A218,14,40042,3,1,0,2,2,1122,1,24,7,4,1,1,0,0,,0,,0,0,,3,1,240,2,4,,1,0,0,0,8,POR  SU TRABAJO,4,,4,1,2,0,,,0,12,21943,217,3
12A218,14,40044,4,1,0,1,2,1122,1,74,9,5,8,1,0,0,,0,,0,0,,2,4,60,1,1,,1,0,0,0,4,,7,,2,1,2,0,,,240,11,23333,218,3
12A218,14,40044,3,1,0,2,2,1122,1,31,3,3,1,1,0,0,,0,,0,0,,1,7,60,2,1,,1,0,0,0,3,,3,,3,1,1,0,,,60,12,38381,218,3
12A218,14,40044,1,1,0,8,2,1122,2,32,3,3,7,1,0,0,,0,,0,0,,2,3,40,1,1,,1,0,0,4,3,,7,,2,1,1,0,,,200,11,25500,218,3
13A218,14,40045,4,1,0,2,2,1122,2,50,9,4,1,1,0,0,,0,,0,0,,2,3,60,1,2,,0,0,0,4,4,,7,,1,2,0,0,,,300,11,21510,219,4
13A218,14,40045,3,1,0,4,2,1122,1,30,7,5,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,61132,219,4
13A218,14,40045,2,1,0,3,2,1122,2,19,4,3,6,1,0,0,,0,,0,0,,2,6,120,1,3,,1,0,0,0,3,,4,,3,1,1,0,,,240,12,49957,219,4
11A218,14,40046,4,1,0,1,2,1122,1,54,3,2,1,2,1,2,,0,,1,8,MEJORAR ECONOMICAMENTE,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,45167,220,2
11A218,14,40046,3,1,0,2,2,1122,2,29,3,3,7,1,0,0,,0,,0,0,,2,4,60,1,5,,0,2,0,0,1,,2,,2,2,0,0,,,240,11,18013,220,2
11A218,14,40046,2,1,0,4,2,1122,1,19,4,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,49218,220,2
11A204,14,40055,2,1,0,2,2,1122,1,77,4,3,1,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,13123,221,2
11A204,14,40055,3,1,0,2,2,1122,1,23,7,4,1,1,0,0,,0,,0,0,,1,7,45,2,1,,1,0,0,0,3,,3,,3,1,1,0,,,45,12,19594,221,2
11A204,14,40055,4,1,0,1,2,1122,1,43,2,6,1,2,1,2,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,14449,221,2
11A204,14,40055,1,1,0,6,2,1122,1,28,7,4,1,1,0,0,,0,,0,0,,2,3,45,1,1,,1,0,0,0,4,,7,,1,1,2,0,,,225,11,48574,221,2
12A207,14,40056,4,1,0,3,2,1122,2,57,4,1,1,2,1,3,,0,,1,4,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,25779,222,3
12A207,14,40056,2,1,0,3,2,1122,2,57,3,3,7,2,2,0,,2,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,19334,222,3
12A207,14,40056,3,1,0,3,2,1122,2,49,2,3,7,1,0,0,,0,,0,0,,2,6,30,1,1,,0,2,0,0,4,,2,,2,1,2,0,,,60,12,20988,222,3
12A207,14,40057,1,1,0,2,2,1122,2,43,7,4,1,2,1,2,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,15305,223,3
12A207,14,40057,2,1,0,2,2,1122,1,51,7,4,1,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,15092,223,3
